pdb_id,seed,epoch,AUC,AUPR,LogAUC,MCC,recall_1,recall_5,recall_10,recall_25,recall_50,EF_1,EF_5,EF_10,EF_25,EF_50
2P16,0,49,0.5492718540485997,0.020994347621836405,17.92578322248434,0.0,0.9150485436893204,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.009708737864077669,2.1844660194174756,9.70873786407767,14.077669902912621,33.737864077669904,58.495145631067956
1HWK,0,49,0.5780099466992477,0.021666771568380247,15.607156334007957,0.0,0.12962962962962962,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.012345679012345678,1.2345679012345678,4.320987654320987,8.641975308641975,20.98765432098765,73.4567901234568
2I0E,0,49,0.414481808187488,0.019251908013186776,13.090636115767712,0.0,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.847457627118644,7.627118644067797,10.16949152542373,22.033898305084744,42.3728813559322
2V3F,0,49,0.4772595356550581,0.0190558920313421,12.88573255320061,0.0,0.07407407407407407,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,1.8518518518518516,1.8518518518518516,7.4074074074074066,25.925925925925924,44.44444444444444
3GOK,0,49,0.49300446589900204,0.01778277793281933,12.249866457783241,0.0,0.1276595744680851,0.6170212765957447,0.6170212765957447,0.6170212765957447,0.6170212765957447,0.0,3.1914893617021276,5.319148936170213,13.829787234042554,60.63829787234043
2I78,0,49,0.5474139670736607,0.02281705649959929,16.175420076784903,0.0,0.030534351145038167,0.009541984732824428,0.003816793893129771,0.003816793893129771,0.003816793893129771,1.9083969465648856,4.770992366412214,11.83206106870229,30.343511450381676,60.30534351145038
3NY8,0,49,0.4839442680551064,0.027784705245709574,16.176558152726752,0.0,0.8484848484848485,0.06493506493506493,0.05194805194805195,0.021645021645021644,0.021645021645021644,4.761904761904762,8.225108225108226,12.121212121212121,24.675324675324674,47.61904761904761
1WQV,0,49,0.5802960763138949,0.02525617578680614,17.42131250063862,0.0,0.2962962962962963,0.08333333333333333,0.009259259259259259,0.009259259259259259,0.009259259259259259,1.8518518518518516,8.333333333333332,13.88888888888889,25.925925925925924,57.407407407407405
3CJO,0,49,0.5044765378188161,0.023450277115967866,15.581660830523852,0.0,0.3879310344827586,0.017241379310344827,0.008620689655172414,0.008620689655172414,0.008620689655172414,1.7241379310344827,7.758620689655173,14.655172413793101,26.72413793103448,38.793103448275865
1UYG,0,49,0.5629901080087083,0.04155681330695504,20.671076130896047,0.0,0.9090909090909091,0.14772727272727273,0.11363636363636363,0.045454545454545456,0.045454545454545456,5.681818181818182,13.636363636363635,19.318181818181817,34.090909090909086,61.36363636363637
